"LFS_COUNTRY","Country","PROG","Programmes","MEAS","Measure","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"AUS","Australia","12","Benefit administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0.03,,
"AUS","Australia","12","Benefit administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.03,,
"AUS","Australia","12","Benefit administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0.03,,
"AUS","Australia","12","Benefit administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.03,,
"AUS","Australia","12","Benefit administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.03,,
"AUS","Australia","12","Benefit administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.05,,
"AUS","Australia","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2001","2001",0.01,,
"AUS","Australia","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2002","2002",0.01,,
"AUS","Australia","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2003","2003",0.01,,
"AUS","Australia","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0.01,,
"AUS","Australia","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.01,,
"AUS","Australia","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0.01,,
"AUS","Australia","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.01,,
"AUS","Australia","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.03,,
"AUS","Australia","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.02,,
"AUS","Australia","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2001","2001",0,"n","Nil or less than 0.005"
"AUS","Australia","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2002","2002",0,"n","Nil or less than 0.005"
"AUS","Australia","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2003","2003",0,"n","Nil or less than 0.005"
"AUS","Australia","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0,"n","Nil or less than 0.005"
"AUS","Australia","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0,"n","Nil or less than 0.005"
"AUS","Australia","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0,"n","Nil or less than 0.005"
"AUS","Australia","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0,"n","Nil or less than 0.005"
"AUS","Australia","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0,"n","Nil or less than 0.005"
"AUS","Australia","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0,"n","Nil or less than 0.005"
"AUS","Australia","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2001","2001",0,"n","Nil or less than 0.005"
"AUS","Australia","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2002","2002",0,"n","Nil or less than 0.005"
"AUS","Australia","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2003","2003",0,"n","Nil or less than 0.005"
"AUS","Australia","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0,"n","Nil or less than 0.005"
"AUS","Australia","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0,"n","Nil or less than 0.005"
"AUS","Australia","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0,"n","Nil or less than 0.005"
"AUS","Australia","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0,"n","Nil or less than 0.005"
"AUS","Australia","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0,"n","Nil or less than 0.005"
"AUS","Australia","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0,"n","Nil or less than 0.005"
"AUS","Australia","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2001","2001",0,"n","Nil or less than 0.005"
"AUS","Australia","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2002","2002",0,"n","Nil or less than 0.005"
"AUS","Australia","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2003","2003",0,"n","Nil or less than 0.005"
"AUS","Australia","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0,"n","Nil or less than 0.005"
"AUS","Australia","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0,"n","Nil or less than 0.005"
"AUS","Australia","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0,"n","Nil or less than 0.005"
"AUS","Australia","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0,"n","Nil or less than 0.005"
"AUS","Australia","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0,"n","Nil or less than 0.005"
"AUS","Australia","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0,"n","Nil or less than 0.005"
"AUS","Australia","41","Recruitment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2001","2001",0.01,,
"AUS","Australia","41","Recruitment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2002","2002",0.01,,
"AUS","Australia","41","Recruitment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2003","2003",0.01,,
"AUS","Australia","41","Recruitment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0.01,,
"AUS","Australia","41","Recruitment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.01,,
"AUS","Australia","41","Recruitment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0.01,,
"AUS","Australia","41","Recruitment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.01,,
"AUS","Australia","41","Recruitment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.01,,
"AUS","Australia","41","Recruitment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.01,,
"AUS","Australia","42","Employment maintenance incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2001","2001",0,"n","Nil or less than 0.005"
"AUS","Australia","42","Employment maintenance incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2002","2002",0,"n","Nil or less than 0.005"
"AUS","Australia","42","Employment maintenance incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2003","2003",0,"n","Nil or less than 0.005"
"AUS","Australia","42","Employment maintenance incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0,"n","Nil or less than 0.005"
"AUS","Australia","42","Employment maintenance incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0,"n","Nil or less than 0.005"
"AUS","Australia","42","Employment maintenance incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0,"n","Nil or less than 0.005"
"AUS","Australia","42","Employment maintenance incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0,"n","Nil or less than 0.005"
"AUS","Australia","42","Employment maintenance incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0,"n","Nil or less than 0.005"
"AUS","Australia","42","Employment maintenance incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0,"n","Nil or less than 0.005"
"AUS","Australia","51","Regular employment","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2001","2001",0.03,,
"AUS","Australia","51","Regular employment","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2002","2002",0.03,,
"AUS","Australia","51","Regular employment","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2003","2003",0.03,,
"AUS","Australia","51","Regular employment","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0.04,,
"AUS","Australia","51","Regular employment","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.04,,
"AUS","Australia","51","Regular employment","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0.04,,
"AUS","Australia","51","Regular employment","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.04,,
"AUS","Australia","51","Regular employment","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.04,,
"AUS","Australia","51","Regular employment","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.05,,
"AUS","Australia","52","Sheltered employment","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2001","2001",0.01,,
"AUS","Australia","52","Sheltered employment","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2002","2002",0.01,,
"AUS","Australia","52","Sheltered employment","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2003","2003",0.02,,
"AUS","Australia","52","Sheltered employment","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0.01,,
"AUS","Australia","52","Sheltered employment","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.01,,
"AUS","Australia","52","Sheltered employment","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0.02,,
"AUS","Australia","52","Sheltered employment","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.02,,
"AUS","Australia","52","Sheltered employment","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.02,,
"AUS","Australia","52","Sheltered employment","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.02,,
"AUS","Australia","81","Full unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2001","2001",0.84,,
"AUS","Australia","81","Full unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2002","2002",0.76,,
"AUS","Australia","81","Full unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2003","2003",0.69,,
"AUS","Australia","81","Full unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0.61,,
"AUS","Australia","81","Full unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.54,,
"AUS","Australia","81","Full unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0.48,,
"AUS","Australia","81","Full unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.4,,
"AUS","Australia","81","Full unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.44,,
"AUS","Australia","81","Full unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.53,,
"AUS","Australia","811","Unemployment insurance","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2001","2001",0,"n","Nil or less than 0.005"
"AUS","Australia","811","Unemployment insurance","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2002","2002",0,"n","Nil or less than 0.005"
"AUS","Australia","811","Unemployment insurance","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2003","2003",0,"n","Nil or less than 0.005"
"AUS","Australia","811","Unemployment insurance","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0,"n","Nil or less than 0.005"
"AUS","Australia","811","Unemployment insurance","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0,"n","Nil or less than 0.005"
